indicator_id,stock_id,calculation_date,sma_50,sma_200,rsi,volume_avg_30
2374,37,2024-02-01,249.2588,256.518,45.55,21286816
2375,37,2024-02-02,485.9149,491.5009,72.43,22216790
2376,37,2024-02-05,169.1006,167.8399,25.5,8592098
2377,37,2024-02-06,99.5867,98.006,67.93,12046447
2378,37,2024-02-07,100.4463,98.1574,47.0,8936692
2379,37,2024-02-08,226.108,224.7833,54.93,18502511
2380,37,2024-02-09,142.1611,142.2682,46.41,7245505
2381,37,2024-02-12,175.3106,179.5138,58.08,28351526
2382,37,2024-02-13,50.1422,51.7111,67.4,9624138
2383,37,2024-02-14,128.126,127.3433,74.2,8146042
2384,37,2024-02-15,346.2781,353.1649,69.05,29604889
2385,37,2024-02-16,306.3558,316.199,58.85,15243230
2386,37,2024-02-19,95.1418,91.0633,38.45,15382738
2387,37,2024-02-20,52.3365,52.1724,31.64,16305049
2388,37,2024-02-21,102.4321,101.9507,47.73,7552981
2389,37,2024-02-22,264.2802,255.3468,74.72,27586957
2390,37,2024-02-23,243.192,254.3678,27.5,14284383
2391,37,2024-02-26,401.3493,407.7311,41.64,28524726
2392,37,2024-02-27,67.7176,66.6766,26.25,28187325
2393,37,2024-02-28,71.2946,69.2761,34.78,17129005
2394,37,2024-02-29,409.6097,400.716,52.9,26678434
2395,37,2024-03-01,458.6231,456.3378,29.59,19943468
2396,37,2024-03-04,361.062,346.3823,72.21,12065241
2397,37,2024-03-05,89.2877,86.3104,67.3,23851735
2398,37,2024-03-06,411.2181,413.0716,40.44,8640183
2399,37,2024-03-07,60.0172,58.6565,25.63,6896593
2400,37,2024-03-08,328.8328,332.6529,54.57,20456393
2401,37,2024-03-11,347.4517,343.7113,52.72,9893603
2402,37,2024-03-12,284.2439,279.6243,70.08,16827437
2403,37,2024-03-13,447.3861,468.3892,66.43,25490977
2404,37,2024-03-14,473.064,486.6132,29.4,16507881
2405,37,2024-03-15,480.068,482.2576,42.47,18558163
2406,38,2023-12-18,405.9627,412.8162,48.8,8452966
2407,38,2023-12-19,294.1693,294.558,63.64,10371527
2408,38,2023-12-20,332.6936,328.1281,71.53,6109939
2409,38,2023-12-21,484.1971,500.917,41.25,18195606
2410,38,2023-12-22,111.6206,113.1867,56.74,21986418
2411,38,2023-12-25,339.0333,338.7095,36.59,22685638
2412,38,2023-12-26,436.6346,431.0241,69.66,22111458
2413,38,2023-12-27,383.7722,371.3425,73.34,5140550
2414,38,2023-12-28,143.3547,138.9984,37.21,11035583
2415,38,2023-12-29,356.809,369.3367,29.7,21274787
2416,38,2024-01-01,263.7995,267.8698,63.11,20627123
2417,38,2024-01-02,297.6751,308.4943,39.72,28205373
2418,38,2024-01-03,499.7721,510.2754,63.85,12566063
2419,38,2024-01-04,71.5096,74.3223,57.8,13745202
2420,38,2024-01-05,74.7189,71.4898,58.71,9257986
2421,38,2024-01-08,60.6983,58.7255,40.59,11801304
2422,38,2024-01-09,234.8001,224.4646,74.95,12831736
2423,38,2024-01-10,371.2347,366.2675,39.16,12785170
2424,38,2024-01-11,267.2071,273.3446,51.68,14385170
2425,38,2024-01-12,129.6974,131.4357,27.07,23169659
2426,38,2024-01-15,420.1835,419.4691,68.92,8993963
2427,38,2024-01-16,310.2125,311.9842,36.55,18489606
2428,38,2024-01-17,246.1373,247.3868,60.21,7813493
2429,38,2024-01-18,236.771,226.8783,59.83,28160915
2430,38,2024-01-19,430.4381,410.326,36.98,9493720
2431,38,2024-01-22,328.1525,319.2135,65.35,6644967
2432,38,2024-01-23,299.4736,286.2786,44.12,23854982
2433,38,2024-01-24,391.3257,404.2307,44.55,13248164
2434,38,2024-01-25,212.6519,219.5407,72.79,18262292
2435,38,2024-01-26,369.8324,367.5389,50.47,12748913
2436,38,2024-01-29,362.8568,344.8653,32.05,29939766
2437,38,2024-01-30,206.3481,206.7757,28.7,12370301
2438,38,2024-01-31,430.2438,446.2053,39.7,19383503
2439,38,2024-02-01,493.7365,518.2486,38.22,5643923
2440,38,2024-02-02,406.4659,388.8296,59.11,23727420
2441,38,2024-02-05,244.45,256.624,36.27,16647649
2442,38,2024-02-06,420.19,402.8081,64.91,18567090
2443,38,2024-02-07,290.5245,296.3456,32.32,7605958
2444,38,2024-02-08,480.8382,475.0657,35.01,23862044
2445,38,2024-02-09,404.7262,401.3971,31.19,9404003
2446,38,2024-02-12,177.2999,170.4357,53.72,12708176
2447,38,2024-02-13,209.1078,205.952,45.37,18780780
2448,38,2024-02-14,413.2853,409.2451,70.45,26643658
2449,38,2024-02-15,385.604,375.8858,55.74,22109879
2450,38,2024-02-16,427.1345,445.5315,30.04,20076061
2451,38,2024-02-19,114.1798,111.2284,46.03,7449763
2452,38,2024-02-20,229.8961,233.5167,63.92,18557978
2453,38,2024-02-21,299.154,302.0797,31.35,10773058
2454,38,2024-02-22,343.6486,333.0843,28.82,21489807
2455,38,2024-02-23,311.17,316.2086,51.51,19213684
2456,38,2024-02-26,261.6549,264.5022,25.27,17916018
2457,38,2024-02-27,305.8892,315.115,62.79,6544710
2458,38,2024-02-28,388.1946,398.5929,71.95,20001464
2459,38,2024-02-29,263.4213,255.6085,38.88,22666913
2460,38,2024-03-01,58.4853,55.836,32.25,28057099
2461,38,2024-03-04,252.6213,257.4775,65.65,20994127
2462,38,2024-03-05,169.6183,172.3955,74.23,14920643
2463,38,2024-03-06,240.1867,251.1951,62.44,16744642
2464,38,2024-03-07,115.0683,117.765,52.38,22102282
2465,38,2024-03-08,360.7888,350.1934,35.3,9794065
2466,38,2024-03-11,379.9564,372.5181,62.41,8001116
2467,38,2024-03-12,267.3722,274.6739,61.01,19695852
2468,38,2024-03-13,481.0204,489.9288,37.14,14852532
2469,38,2024-03-14,270.1385,260.108,56.64,14549383
2470,38,2024-03-15,490.4512,510.4318,44.57,29153252
2471,39,2023-12-18,212.9105,220.4028,35.99,17892627
2472,39,2023-12-19,493.8522,501.0038,68.3,14395659
2473,39,2023-12-20,184.1282,186.4669,46.44,29822196
2474,39,2023-12-21,308.0395,314.9411,68.53,27550710
2475,39,2023-12-22,145.6508,152.8929,49.37,25401687
2476,39,2023-12-25,476.7905,457.2898,36.91,12157010
2477,39,2023-12-26,478.5926,482.5328,57.21,27368290
2478,39,2023-12-27,277.4926,282.9699,40.45,20998371
2479,39,2023-12-28,216.4847,217.9881,56.68,7973896
2480,39,2023-12-29,156.3479,154.5342,64.31,24916366
2481,39,2024-01-01,346.4285,333.4956,53.39,28750964
2482,39,2024-01-02,150.9647,157.5158,64.95,28275322
2483,39,2024-01-03,450.1952,464.2135,35.84,27787341
2484,39,2024-01-04,90.3439,88.1127,64.81,21842521
2485,39,2024-01-05,262.2266,261.359,51.98,15635521
2486,39,2024-01-08,417.6373,411.6971,67.91,7003646
2487,39,2024-01-09,155.9518,151.5497,38.9,28624828
2488,39,2024-01-10,70.1879,68.3886,49.17,12098542
2489,39,2024-01-11,139.3002,141.6704,74.86,12138523
2490,39,2024-01-12,143.2362,150.3115,58.35,28890488
2491,39,2024-01-15,104.7856,101.3575,51.48,6879284
2492,39,2024-01-16,225.1981,221.137,53.87,22376863
2493,39,2024-01-17,227.9371,219.9366,41.96,13764437
2494,39,2024-01-18,236.1946,235.535,45.91,10281111
2495,39,2024-01-19,363.2791,373.1916,46.07,22455358
2496,39,2024-01-22,60.3908,58.407,44.35,24546595
2497,39,2024-01-23,288.3698,300.536,62.83,13957423
2498,39,2024-01-24,236.0585,244.9171,30.29,17791423
2499,39,2024-01-25,373.7305,369.3696,65.17,20039092
2500,39,2024-01-26,373.1884,381.7656,42.69,28939306
2501,39,2024-01-29,272.5936,281.692,25.33,20614329
2502,39,2024-01-30,452.678,448.1155,50.59,22000333
2503,39,2024-01-31,300.6044,301.151,30.08,24191226
2504,39,2024-02-01,73.9014,76.8231,51.39,16325497
2505,39,2024-02-02,296.4698,297.2398,71.74,14410396
2506,39,2024-02-05,473.4977,484.3204,61.67,14774156
2507,39,2024-02-06,476.0453,470.3057,44.64,15387719
2508,39,2024-02-07,155.9219,148.3836,61.23,16978399
2509,39,2024-02-08,175.5969,171.6104,46.55,7787299
2510,39,2024-02-09,472.294,455.3674,53.62,14648855
2511,39,2024-02-12,340.7637,338.7382,48.78,11327796
2512,39,2024-02-13,89.5738,89.2983,49.54,29602763
2513,39,2024-02-14,407.9519,400.4937,42.0,6513320
2514,39,2024-02-15,341.1596,332.7047,52.46,24595490
2515,39,2024-02-16,364.8099,376.2092,66.77,6442793
2516,39,2024-02-19,232.0395,238.0656,69.96,8885976
2517,39,2024-02-20,229.482,224.7682,28.0,20335272
2518,39,2024-02-21,81.0886,83.427,57.42,20075323
2519,39,2024-02-22,69.8767,68.3229,67.93,20738782
2520,39,2024-02-23,134.484,133.2738,53.02,28702693
2521,39,2024-02-26,393.5326,406.1184,48.25,29736574
2522,39,2024-02-27,328.5542,323.5574,68.19,16322497
2523,39,2024-02-28,338.9753,323.3632,32.75,24053201
2524,39,2024-02-29,237.0656,230.1655,46.48,12977944
2525,39,2024-03-01,460.6891,442.8329,43.3,28890698
2526,39,2024-03-04,158.4596,163.1808,39.96,19373035
2527,39,2024-03-05,215.5786,208.5695,73.21,8763106
2528,39,2024-03-06,455.7002,467.2049,58.75,23434703
2529,39,2024-03-07,136.1123,133.7189,67.57,14577927
2530,39,2024-03-08,103.762,102.6175,55.22,22259690
2531,39,2024-03-11,174.9726,176.4471,28.02,12148442
2532,39,2024-03-12,88.2383,86.6457,66.1,5543818
2533,39,2024-03-13,251.366,255.67,34.03,5529877
2534,39,2024-03-14,287.7787,289.6034,40.59,5105175
2535,39,2024-03-15,270.1537,265.2644,27.46,27210012
2536,40,2023-12-18,68.6502,71.6442,47.61,14942619
2537,40,2023-12-19,392.6375,386.1152,72.58,25759198
2538,40,2023-12-20,247.6581,255.5075,51.13,23680951
2539,40,2023-12-21,408.6081,428.5482,68.8,29181566
2540,40,2023-12-22,317.1027,311.5175,73.57,18674547
2541,40,2023-12-25,137.666,132.2134,25.23,8549346
2542,40,2023-12-26,111.6311,112.8191,37.23,16926857
2543,40,2023-12-27,53.454,53.9205,51.81,26495676
2544,40,2023-12-28,334.5386,347.9654,62.47,10158863
2545,40,2023-12-29,119.732,114.8628,26.36,11506475
2546,40,2024-01-01,287.03,290.219,30.26,18363894
2547,40,2024-01-02,106.1032,110.4014,33.19,18309574
2548,40,2024-01-03,69.8606,67.7704,65.7,11396901
2549,40,2024-01-04,298.6614,300.9199,33.06,7382620
2550,40,2024-01-05,436.9267,430.0175,60.48,16528631
2551,40,2024-01-08,254.8452,255.3331,57.24,24731150
2552,40,2024-01-09,238.877,244.4585,73.44,9212111
2553,40,2024-01-10,137.7177,134.3088,72.28,24204830
2554,40,2024-01-11,134.8374,131.2516,38.27,17408772
2555,40,2024-01-12,394.7881,403.214,25.98,28106415
2556,40,2024-01-15,463.914,485.4003,31.31,8565060
2557,40,2024-01-16,458.558,438.8086,69.85,15945814
2558,40,2024-01-17,118.5924,120.3518,60.91,25570951
2559,40,2024-01-18,355.1505,346.942,72.8,23052699
2560,40,2024-01-19,378.3787,362.5331,54.13,25546954
2561,40,2024-01-22,485.5849,472.8517,46.44,21308913
2562,40,2024-01-23,402.1764,412.9949,40.4,6136747
2563,40,2024-01-24,342.4472,333.9411,43.77,25349570
2564,40,2024-01-25,216.5576,210.0469,58.96,12645722
2565,40,2024-01-26,90.5354,91.4433,57.82,10825750
2566,40,2024-01-29,96.5865,91.8994,51.33,27739175
2567,40,2024-01-30,81.963,80.8958,59.75,18358841
2568,40,2024-01-31,100.9307,101.7066,38.85,7240833
2569,40,2024-02-01,139.3895,133.5789,42.43,12939465
2570,40,2024-02-02,167.4695,174.7101,74.67,5060779
2571,40,2024-02-05,113.3752,108.155,44.67,14212056
2572,40,2024-02-06,77.4565,75.7236,55.94,16439190
2573,40,2024-02-07,444.3416,430.0161,74.2,18271272
2574,40,2024-02-08,380.2311,382.9217,69.87,22368490
2575,40,2024-02-09,472.3369,473.3256,73.68,19926396
2576,40,2024-02-12,279.1815,282.1853,61.15,19531023
2577,40,2024-02-13,299.6336,305.3897,60.47,23235719
2578,40,2024-02-14,182.8846,176.2349,53.87,10034670
2579,40,2024-02-15,67.2468,68.6901,58.94,13429129
2580,40,2024-02-16,434.7888,441.7335,64.41,22523675
2581,40,2024-02-19,256.0826,250.5143,26.64,29407739
2582,40,2024-02-20,56.857,55.6173,27.7,9201981
2583,40,2024-02-21,168.1544,175.914,38.27,8637787
2584,40,2024-02-22,67.81,65.9407,59.62,27286621
2585,40,2024-02-23,174.0886,171.8869,55.4,14148547
2586,40,2024-02-26,109.8427,106.854,61.8,25835648
2587,40,2024-02-27,307.2315,310.8241,33.78,14323669
2588,40,2024-02-28,98.0452,96.8628,35.75,15876514
2589,40,2024-02-29,451.8745,432.0815,25.15,6111409
2590,40,2024-03-01,111.7809,113.173,32.86,29343596
2591,40,2024-03-04,236.6263,235.5924,26.98,17539962
2592,40,2024-03-05,56.7234,55.449,47.33,29039019
2593,40,2024-03-06,182.0128,187.1003,53.58,21006740
2594,40,2024-03-07,294.2876,279.612,68.82,26696806
2595,40,2024-03-08,473.0389,495.8342,43.27,11239841
2596,40,2024-03-11,274.0968,278.8292,29.02,16617563
2597,40,2024-03-12,147.6874,141.5137,70.38,5897202
2598,40,2024-03-13,97.8826,95.221,57.93,8705646
2599,40,2024-03-14,126.8897,128.1814,35.41,25685525
2600,40,2024-03-15,449.6732,445.4843,44.8,13276074
2601,41,2023-12-18,136.9118,136.6228,72.02,8260685
2602,41,2023-12-19,285.5976,285.4985,45.61,18340047
2603,41,2023-12-20,274.3912,287.8278,66.67,8772639
2604,41,2023-12-21,363.2187,359.3407,34.67,23167310
2605,41,2023-12-22,115.3557,116.2773,54.15,24188899
2606,41,2023-12-25,341.403,339.8067,55.52,20329011
2607,41,2023-12-26,71.0844,68.3258,25.84,29943003
2608,41,2023-12-27,261.0558,261.065,57.93,9382156
2609,41,2023-12-28,142.5508,141.7432,43.78,10151829
2610,41,2023-12-29,418.1427,419.856,74.21,21016379
2611,41,2024-01-01,307.6374,301.3477,27.74,18120848
2612,41,2024-01-02,314.9409,304.4772,60.87,11437465
2613,41,2024-01-03,438.7138,447.5517,46.17,17595557
2614,41,2024-01-04,278.4617,285.8579,35.57,22011753
2615,41,2024-01-05,458.575,438.7065,48.12,29963958
2616,41,2024-01-08,56.4293,55.0505,50.51,9724860
2617,41,2024-01-09,405.2438,411.4791,65.73,15364677
2618,41,2024-01-10,131.2678,137.1578,25.28,5281351
2619,41,2024-01-11,491.0391,496.6821,64.22,28781680
2620,41,2024-01-12,174.3981,176.8668,62.25,13625654
2621,41,2024-01-15,404.8419,403.6279,69.54,17107158
2622,41,2024-01-16,210.4036,203.1877,50.97,29200009
2623,41,2024-01-17,201.895,211.1689,27.24,11538530
2624,41,2024-01-18,258.591,264.0026,42.8,16715383
2625,41,2024-01-19,169.6201,176.6808,57.61,15982905
2626,41,2024-01-22,159.8504,161.4887,31.14,13299244
2627,41,2024-01-23,345.5097,341.8366,52.02,27916150
2628,41,2024-01-24,161.6075,156.7193,51.27,18959952
2629,41,2024-01-25,254.8164,258.2247,71.81,9368798
2630,41,2024-01-26,353.4847,364.2813,42.22,6476623
2631,41,2024-01-29,154.8928,148.2034,68.98,24725027
2632,41,2024-01-30,323.7171,328.558,63.7,24393992
2633,41,2024-01-31,319.4999,312.4251,70.53,24802030
2634,41,2024-02-01,135.4397,139.252,33.93,5812715
2635,41,2024-02-02,233.6496,244.8312,47.13,26766608
2636,41,2024-02-05,170.7375,162.5499,71.64,22105981
2637,41,2024-02-06,107.8572,113.0074,58.18,8808081
2638,41,2024-02-07,267.7183,272.4187,47.14,8265602
2639,41,2024-02-08,208.4829,210.6836,65.77,22923538
2640,41,2024-02-09,471.4909,460.4164,71.02,27324973
2641,41,2024-02-12,340.1893,346.4649,38.36,13727911
2642,41,2024-02-13,226.2878,216.9613,74.56,17783327
2643,41,2024-02-14,83.1371,82.3256,40.92,16199332
2644,41,2024-02-15,119.4573,114.9155,29.26,20319563
2645,41,2024-02-16,361.6558,360.6297,45.55,25657678
2646,41,2024-02-19,395.572,409.8479,46.58,29154435
2647,41,2024-02-20,384.6844,384.0387,59.01,6614464
2648,41,2024-02-21,215.0317,205.7046,43.79,16193484
2649,41,2024-02-22,263.2518,257.5141,63.12,7108043
2650,41,2024-02-23,224.923,231.4289,70.16,8719527
2651,41,2024-02-26,447.3916,467.5127,71.09,9493623
2652,41,2024-02-27,404.233,408.7014,54.33,6663746
2653,41,2024-02-28,252.1994,245.3584,48.09,5470417
2654,41,2024-02-29,456.5181,466.5047,44.46,13371051
2655,41,2024-03-01,420.887,434.1874,45.83,26912436
2656,41,2024-03-04,330.5537,332.6603,30.49,28067530
2657,41,2024-03-05,377.0915,362.0856,36.04,17615506
2658,41,2024-03-06,129.0328,128.6147,69.98,23864759
2659,41,2024-03-07,77.9302,81.0049,65.92,26982527
2660,41,2024-03-08,460.6368,481.1037,58.47,19674136
2661,41,2024-03-11,125.9158,131.252,73.37,24529502
2662,41,2024-03-12,483.1395,477.6775,70.56,20469293
2663,41,2024-03-13,411.2095,398.0068,65.81,26355174
2664,41,2024-03-14,118.2332,120.992,43.51,7811741
2665,41,2024-03-15,348.7987,341.2016,35.51,13057305
2666,42,2023-12-18,62.1295,61.2672,74.52,17116398
2667,42,2023-12-19,395.5738,376.2405,45.0,8434084
2668,42,2023-12-20,455.7955,475.9246,44.77,25999704
2669,42,2023-12-21,126.1915,130.9505,69.22,7117708
2670,42,2023-12-22,170.7888,178.3837,53.8,13155475
2671,42,2023-12-25,311.4615,325.5417,57.06,24514213
2672,42,2023-12-26,366.104,368.1883,71.49,16140136
2673,42,2023-12-27,220.5497,224.8982,25.02,9544312
2674,42,2023-12-28,428.1743,414.0235,42.37,20195624
2675,42,2023-12-29,200.7231,210.4504,70.85,13553362
2676,42,2024-01-01,181.2763,181.7912,65.35,12010794
2677,42,2024-01-02,229.5079,222.7786,33.15,8828210
2678,42,2024-01-03,400.2019,397.4651,41.35,25891169
2679,42,2024-01-04,426.0746,420.6394,36.79,29808504
2680,42,2024-01-05,205.782,205.3791,34.62,6426520
2681,42,2024-01-08,152.961,148.58,61.43,18570980
2682,42,2024-01-09,448.7298,442.5051,52.84,14896622
2683,42,2024-01-10,410.5401,415.961,45.7,7789083
2684,42,2024-01-11,158.5559,163.3789,44.51,28272716
2685,42,2024-01-12,192.1031,196.3752,46.04,25722036
2686,42,2024-01-15,317.21,306.8683,44.94,20725811
2687,42,2024-01-16,144.1343,141.7902,74.35,23612912
2688,42,2024-01-17,497.0253,520.901,48.96,29458087
2689,42,2024-01-18,63.2902,60.4146,60.33,17064746
2690,42,2024-01-19,192.0129,184.4389,49.07,28184844
2691,42,2024-01-22,213.288,219.0978,43.64,10283282
2692,42,2024-01-23,323.9988,314.5527,67.3,13821457
2693,42,2024-01-24,403.1189,395.7778,63.62,12649393
2694,42,2024-01-25,297.4898,301.5817,32.94,18802469
2695,42,2024-01-26,277.8188,268.5877,26.1,27695834
2696,42,2024-01-29,169.6238,164.9947,47.98,16938705
2697,42,2024-01-30,224.6332,221.9363,33.19,12465470
2698,42,2024-01-31,255.9974,258.0268,50.83,29632889
2699,42,2024-02-01,430.5574,413.0325,57.7,27845061
2700,42,2024-02-02,298.5145,290.9159,56.91,22843611
2701,42,2024-02-05,462.8512,446.5701,67.98,23286912
2702,42,2024-02-06,320.463,318.6597,50.26,6540768
2703,42,2024-02-07,385.132,403.9477,65.9,21148445
2704,42,2024-02-08,251.179,249.7055,29.95,21158157
2705,42,2024-02-09,74.3401,73.1729,48.13,21593038
2706,42,2024-02-12,327.7977,325.0892,27.96,22640236
2707,42,2024-02-13,238.8052,233.9067,66.75,19078206
2708,42,2024-02-14,179.5437,174.8965,45.67,10670022
2709,42,2024-02-15,290.2637,300.5622,62.61,20621191
2710,42,2024-02-16,314.3966,322.3236,28.5,14569830
2711,42,2024-02-19,454.0649,465.4717,30.72,16436384
2712,42,2024-02-20,122.6723,124.4014,28.26,21227430
2713,42,2024-02-21,125.5168,121.8783,51.42,18577082
2714,42,2024-02-22,231.1876,236.0104,72.91,6530166
2715,42,2024-02-23,53.9085,54.6741,65.61,6644494
2716,42,2024-02-26,114.282,113.9561,68.81,9807523
2717,42,2024-02-27,224.183,234.356,73.97,10845389
2718,42,2024-02-28,246.3756,254.9164,34.71,22226119
2719,42,2024-02-29,358.2543,360.7141,71.74,9042445
2720,42,2024-03-01,316.3959,305.4059,51.97,12723124
2721,42,2024-03-04,314.7251,303.3303,41.03,11721711
2722,42,2024-03-05,253.6149,254.7722,73.66,27681343
2723,42,2024-03-06,272.982,261.0093,72.87,22566306
2724,42,2024-03-07,147.8383,140.5831,72.94,22651156
2725,42,2024-03-08,133.0754,132.6686,40.53,21651118
2726,42,2024-03-11,251.8096,239.5807,67.74,8781773
2727,42,2024-03-12,472.7853,463.8132,33.95,16790161
2728,42,2024-03-13,269.1262,275.1099,65.99,16633653
2729,42,2024-03-14,150.9957,146.798,63.41,6217860
2730,42,2024-03-15,141.9096,141.0377,50.46,26129438
2731,43,2023-12-18,265.3144,261.1684,56.04,24771063
2732,43,2023-12-19,135.5216,135.152,65.58,9487708
2733,43,2023-12-20,197.3956,191.5849,35.67,24874892
2734,43,2023-12-21,211.1033,216.5647,44.39,9027070
2735,43,2023-12-22,243.6976,231.5794,52.74,25480945
2736,43,2023-12-25,258.9058,259.111,43.75,17498630
2737,43,2023-12-26,104.8641,103.0229,62.15,19612648
2738,43,2023-12-27,449.4133,463.882,74.57,29310529
2739,43,2023-12-28,126.2976,131.6,69.7,7939411
2740,43,2023-12-29,454.7897,453.5008,38.76,6170269
2741,43,2024-01-01,409.4978,389.2215,29.56,15017109
2742,43,2024-01-02,473.4059,463.7533,57.63,7479573
2743,43,2024-01-03,51.9873,51.8577,32.1,14937575
2744,43,2024-01-04,430.8935,442.9248,32.22,28903902
2745,43,2024-01-05,245.9581,250.5862,42.39,26353617
2746,43,2024-01-08,412.7182,419.2355,52.62,5681596
2747,43,2024-01-09,64.7659,66.8219,60.09,11164428
2748,43,2024-01-10,462.3239,473.5248,55.62,10956178
2749,43,2024-01-11,184.799,183.5157,44.39,9662691
2750,43,2024-01-12,181.9265,179.1485,30.47,27146357
2751,43,2024-01-15,320.8558,307.9034,26.84,15430051
2752,43,2024-01-16,148.7018,146.7239,62.65,10507288
2753,43,2024-01-17,343.2304,336.6835,26.43,27845136
2754,43,2024-01-18,139.9796,143.3032,61.72,26569736
2755,43,2024-01-19,424.4518,407.5164,72.49,14378113
2756,43,2024-01-22,129.1214,123.4574,58.76,24862431
2757,43,2024-01-23,384.2586,372.5605,73.06,19335161
2758,43,2024-01-24,410.2554,418.577,67.11,24555299
2759,43,2024-01-25,110.8556,115.4585,25.74,23089649
2760,43,2024-01-26,64.3279,63.5647,28.34,14094873
2761,43,2024-01-29,406.3645,386.1005,49.15,12181883
2762,43,2024-01-30,111.3579,115.0823,30.4,10179673
2763,43,2024-01-31,256.7146,258.1945,39.32,10272040
2764,43,2024-02-01,274.6453,283.586,66.1,16502188
2765,43,2024-02-02,310.5971,311.3474,69.07,10480262
2766,43,2024-02-05,89.8501,93.7041,56.7,15262010
2767,43,2024-02-06,386.112,389.1663,46.89,23314200
2768,43,2024-02-07,381.3146,390.638,60.12,16497284
2769,43,2024-02-08,469.7876,446.697,63.37,27317805
2770,43,2024-02-09,386.1957,384.901,71.99,19027493
2771,43,2024-02-12,353.9966,357.352,46.57,13556498
2772,43,2024-02-13,130.8812,135.6676,46.55,16822159
2773,43,2024-02-14,283.8061,273.3458,72.86,26143448
2774,43,2024-02-15,339.3074,342.913,41.69,24741495
2775,43,2024-02-16,188.2265,184.171,25.2,13567112
2776,43,2024-02-19,142.5751,136.7535,56.51,18324599
2777,43,2024-02-20,216.1326,221.997,71.02,8133657
2778,43,2024-02-21,333.6953,335.0717,74.03,28111151
2779,43,2024-02-22,74.9531,76.9327,37.9,5663587
2780,43,2024-02-23,58.7331,59.5883,63.98,9135855
2781,43,2024-02-26,184.6974,189.4187,57.55,15220061
2782,43,2024-02-27,461.8356,444.6816,41.66,27098803
2783,43,2024-02-28,157.9745,151.2929,46.11,9903884
2784,43,2024-02-29,243.8713,247.2554,55.02,21750437
2785,43,2024-03-01,115.6458,112.3532,55.35,22247972
2786,43,2024-03-04,220.9672,219.3727,37.88,23824042
2787,43,2024-03-05,161.5354,158.3843,32.34,14670783
2788,43,2024-03-06,72.1893,74.3633,32.13,5478569
2789,43,2024-03-07,239.0239,231.7518,50.26,7838895
2790,43,2024-03-08,116.3932,120.1662,38.27,11073518
2791,43,2024-03-11,73.6055,74.0859,50.09,12755904
2792,43,2024-03-12,84.5834,86.7907,58.28,19028212
2793,43,2024-03-13,171.9841,169.6808,55.28,13520252
2794,43,2024-03-14,296.9083,282.7351,53.62,22070314
2795,43,2024-03-15,58.8369,58.8793,63.13,10219312
2796,44,2023-12-18,99.2795,95.4966,73.55,26632236
2797,44,2023-12-19,386.2888,386.7559,26.99,19398255
2798,44,2023-12-20,132.3038,132.105,74.92,17071532
2799,44,2023-12-21,323.3767,338.8322,66.77,21291998
2800,44,2023-12-22,230.6501,223.3242,35.19,25885943
2801,44,2023-12-25,479.6648,496.4817,56.98,5577572
2802,44,2023-12-26,178.0133,178.9971,50.28,17633393
2803,44,2023-12-27,217.2143,223.7057,38.45,21532974
2804,44,2023-12-28,291.0953,294.4327,26.79,14864892
2805,44,2023-12-29,284.2894,288.1497,43.45,20113723
2806,44,2024-01-01,333.8945,318.5725,58.53,23775921
2807,44,2024-01-02,65.7404,64.4196,32.6,20803558
2808,44,2024-01-03,394.3412,389.613,66.42,28279590
2809,44,2024-01-04,229.4605,226.9465,66.51,13332279
2810,44,2024-01-05,252.231,246.8794,74.23,5644803
2811,44,2024-01-08,463.1724,463.6164,60.6,17036825
2812,44,2024-01-09,187.8224,195.9392,33.45,6006012
2813,44,2024-01-10,73.3,74.6845,33.39,16168736
2814,44,2024-01-11,112.1616,115.5801,26.29,23867036
2815,44,2024-01-12,205.5342,209.1219,45.31,8272017
2816,44,2024-01-15,174.7516,166.3412,65.4,9170691
2817,44,2024-01-16,239.9809,229.3712,58.72,27736770
2818,44,2024-01-17,186.2781,194.8731,26.27,17149697
2819,44,2024-01-18,193.9721,199.1324,66.09,16432624
2820,44,2024-01-19,178.8443,178.5198,46.37,21664554
2821,44,2024-01-22,205.4808,213.6061,74.17,11389558
2822,44,2024-01-23,320.0886,327.9908,26.11,25186853
2823,44,2024-01-24,228.2738,234.6472,39.7,24559093
2824,44,2024-01-25,233.1471,237.7514,33.94,26492367
2825,44,2024-01-26,229.7418,231.2771,55.2,22164761
2826,44,2024-01-29,81.7796,80.245,67.39,27347257
2827,44,2024-01-30,437.9148,423.3987,25.62,18964229
2828,44,2024-01-31,154.3952,156.4438,27.42,10599497
2829,44,2024-02-01,191.1797,182.7978,26.65,16295997
2830,44,2024-02-02,104.186,100.5687,29.67,5161098
2831,44,2024-02-05,236.6055,232.8075,49.23,27955197
2832,44,2024-02-06,226.3955,217.252,67.23,19726015
2833,44,2024-02-07,427.2027,425.0426,42.29,15349642
2834,44,2024-02-08,484.9015,475.3446,60.77,28195596
2835,44,2024-02-09,162.0217,166.9697,33.03,25860432
2836,44,2024-02-12,241.6321,245.3325,51.54,11340226
2837,44,2024-02-13,256.9153,248.4106,52.55,6030633
2838,44,2024-02-14,124.2509,124.0074,64.56,12951550
2839,44,2024-02-15,393.0922,382.1203,61.91,19688839
2840,44,2024-02-16,436.2231,433.0313,67.72,27257091
2841,44,2024-02-19,229.0597,227.0691,36.62,11134978
2842,44,2024-02-20,198.1094,193.2979,39.26,11779456
